course_id,course_title,category,instructor_id,difficulty_level,duration_hours,price,published_date
c25413,Data Science Course 25413,Data Science,i06490,Beginner,40,28.32,5/14/2022
c25414,Data Science Course 25414,Data Science,i09712,Advanced,39,129.48,12/25/2022
c25415,Programming Course 25415,Programming,i06576,Intermediate,5,96.45,5/12/2022
c25416,Physics Course 25416,Physics,i09902,Intermediate,32,128.65,2/18/2022
c25417,Math Course 25417,Math,i04300,Intermediate,30,68.18,5/29/2023
c25418,Music Course 25418,Music,i09586,Advanced,9,158.37,8/17/2019
c25419,Math Course 25419,Math,i00969,Beginner,10,57.49,4/6/2023
c25420,History Course 25420,History,i01516,Beginner,11,31.98,4/29/2023
c25421,AI Course 25421,AI,i04385,Intermediate,44,64.21,12/10/2021
c25422,Design Course 25422,Design,i01547,Intermediate,45,121.14,1/16/2022
c25423,Physics Course 25423,Physics,i06948,Advanced,14,137.36,9/19/2020
c25424,Music Course 25424,Music,i02333,Advanced,45,165.99,10/22/2023
c25425,Programming Course 25425,Programming,i01328,Intermediate,15,106.16,11/29/2021
c25426,Music Course 25426,Music,i09058,Beginner,54,36.06,10/30/2019
c25427,Music Course 25427,Music,i08830,Beginner,51,39.9,2/23/2020
c25428,Math Course 25428,Math,i05738,Advanced,23,127.46,4/2/2023
c25429,Math Course 25429,Math,i07665,Beginner,22,79.91,4/26/2019
c25430,Data Science Course 25430,Data Science,i08725,Intermediate,25,73.05,5/12/2023
c25431,Math Course 25431,Math,i02080,Advanced,37,128.15,4/11/2022
c25432,AI Course 25432,AI,i03904,Intermediate,14,63.52,5/22/2021
c25433,Math Course 25433,Math,i04177,Intermediate,44,61.79,8/8/2019
c25434,Music Course 25434,Music,i09741,Intermediate,34,71.73,9/13/2019
c25435,Math Course 25435,Math,i04120,Beginner,21,74.54,3/20/2019
c25436,Design Course 25436,Design,i03406,Beginner,29,36.99,12/6/2020
c25437,Physics Course 25437,Physics,i06674,Beginner,54,25.44,4/1/2022
c25438,Biology Course 25438,Biology,i00127,Intermediate,33,76.42,2/6/2023
c25439,Physics Course 25439,Physics,i01746,Intermediate,10,116.92,8/8/2023
c25440,Physics Course 25440,Physics,i08340,Advanced,21,126.34,3/14/2022
c25441,AI Course 25441,AI,i09793,Advanced,6,109.69,9/28/2022
c25442,Biology Course 25442,Biology,i02499,Advanced,21,152.39,11/13/2021
c25443,History Course 25443,History,i07066,Beginner,42,48.19,7/30/2021
c25444,Design Course 25444,Design,i08656,Beginner,29,46.8,7/1/2023
c25445,Math Course 25445,Math,i01523,Intermediate,32,92.38,10/18/2021
c25446,History Course 25446,History,i05206,Advanced,43,146.67,6/30/2023
c25447,Math Course 25447,Math,i07027,Advanced,28,176.9,4/14/2023
c25448,Biology Course 25448,Biology,i06485,Intermediate,31,67.54,9/13/2021
c25449,Business Course 25449,Business,i01714,Intermediate,47,101.46,12/14/2020
c25450,Physics Course 25450,Physics,i00581,Beginner,45,58.19,5/2/2021
c25451,Business Course 25451,Business,i06016,Beginner,9,50.5,12/15/2022
c25452,Physics Course 25452,Physics,i05398,Intermediate,52,65.18,1/8/2022
c25453,Biology Course 25453,Biology,i03836,Intermediate,21,57.05,5/24/2022
c25454,Data Science Course 25454,Data Science,i09697,Advanced,21,182.44,9/12/2023
c25455,History Course 25455,History,i00823,Intermediate,26,91.12,4/11/2022
c25456,Data Science Course 25456,Data Science,i01228,Beginner,33,57.81,2/14/2023
c25457,History Course 25457,History,i05099,Advanced,51,109.02,3/9/2023
c25458,Math Course 25458,Math,i07166,Beginner,17,43.58,5/4/2023
c25459,Biology Course 25459,Biology,i00721,Beginner,31,68.95,12/31/2020
c25460,Music Course 25460,Music,i05969,Beginner,18,45.65,3/13/2020
c25461,Math Course 25461,Math,i06881,Advanced,30,184.13,10/4/2021
c25462,Math Course 25462,Math,i02479,Advanced,22,172.94,12/5/2018
c25463,Design Course 25463,Design,i06692,Intermediate,31,64.64,11/29/2020
c25464,Music Course 25464,Music,i00962,Beginner,21,63.02,9/19/2022
c25465,Math Course 25465,Math,i08250,Advanced,38,146.2,2/20/2022
c25466,Design Course 25466,Design,i04891,Beginner,24,59.67,8/3/2022
c25467,Business Course 25467,Business,i05791,Intermediate,51,114.82,10/25/2022
c25468,Math Course 25468,Math,i09842,Intermediate,7,110.51,2/5/2021
c25469,Physics Course 25469,Physics,i06592,Intermediate,9,54.1,12/31/2019
c25470,Physics Course 25470,Physics,i04369,Intermediate,37,51.06,4/19/2020
c25471,AI Course 25471,AI,i00028,Intermediate,9,85.73,4/30/2023
c25472,Math Course 25472,Math,i06883,Advanced,8,118.91,4/26/2022
c25473,Music Course 25473,Music,i05756,Beginner,43,77.15,7/9/2023
c25474,Design Course 25474,Design,i01397,Intermediate,46,82.19,11/1/2023
c25475,Design Course 25475,Design,i01171,Beginner,37,75.46,8/6/2023
c25476,Math Course 25476,Math,i02230,Intermediate,44,99.91,7/18/2023
c25477,Business Course 25477,Business,i09642,Advanced,33,169.89,2/14/2021
c25478,Design Course 25478,Design,i08492,Beginner,9,53.38,8/28/2021
c25479,Data Science Course 25479,Data Science,i04123,Intermediate,34,94.98,7/6/2023
c25480,Design Course 25480,Design,i01444,Beginner,25,42.19,9/18/2022
c25481,Biology Course 25481,Biology,i07378,Beginner,54,44.09,2/15/2022
c25482,Physics Course 25482,Physics,i01872,Beginner,32,36.82,4/18/2021
c25483,Music Course 25483,Music,i02634,Intermediate,9,81.56,5/10/2023
c25484,Math Course 25484,Math,i03476,Advanced,28,152.7,8/2/2023
c25485,Biology Course 25485,Biology,i07176,Intermediate,49,106.34,3/30/2023
c25486,Physics Course 25486,Physics,i04320,Advanced,32,138.45,6/19/2022
c25487,Physics Course 25487,Physics,i09295,Advanced,35,129,7/18/2020
c25488,AI Course 25488,AI,i09377,Beginner,50,53.69,10/1/2020
c25489,Math Course 25489,Math,i06283,Advanced,7,169.54,10/15/2022
c25490,Business Course 25490,Business,i00664,Intermediate,16,83.16,11/24/2023
c25491,Biology Course 25491,Biology,i08220,Beginner,14,74.03,1/15/2023
c25492,Math Course 25492,Math,i03545,Beginner,8,77.04,6/6/2022
c25493,Business Course 25493,Business,i04481,Advanced,25,142.9,6/8/2022
c25494,Design Course 25494,Design,i05898,Beginner,10,36.46,7/3/2022
c25495,Physics Course 25495,Physics,i04127,Advanced,50,116.17,5/1/2018
c25496,Physics Course 25496,Physics,i07735,Advanced,44,126.09,6/11/2023
c25497,Physics Course 25497,Physics,i04835,Beginner,54,62.53,9/6/2023
c25498,Biology Course 25498,Biology,i01267,Intermediate,10,102.25,7/25/2021
c25499,Music Course 25499,Music,i07392,Advanced,45,112.99,1/5/2022
c25500,Business Course 25500,Business,i02502,Intermediate,54,117.1,8/30/2022
c25501,Programming Course 25501,Programming,i00162,Advanced,22,134.58,11/27/2023
c25502,Music Course 25502,Music,i03292,Intermediate,23,111.23,7/25/2021
c25503,Design Course 25503,Design,i06164,Beginner,35,39.32,7/10/2023
c25504,Data Science Course 25504,Data Science,i08295,Beginner,5,30.8,11/5/2022
c25505,Music Course 25505,Music,i01801,Beginner,41,48.53,1/26/2021
c25506,AI Course 25506,AI,i01782,Advanced,7,151.01,10/19/2020
c25507,History Course 25507,History,i09667,Beginner,28,39.05,10/26/2022
c25508,Business Course 25508,Business,i06979,Intermediate,39,126.33,12/24/2021
c25509,Math Course 25509,Math,i02855,Beginner,21,25.83,10/25/2022
c25510,Biology Course 25510,Biology,i03260,Intermediate,44,118.37,8/9/2021
c25511,Music Course 25511,Music,i00294,Intermediate,8,104.24,1/10/2023
c25512,Biology Course 25512,Biology,i06649,Advanced,9,179.92,10/2/2023
c25513,Design Course 25513,Design,i07287,Intermediate,25,123.35,11/24/2021
c25514,Biology Course 25514,Biology,i08717,Advanced,44,188.17,7/12/2020
c25515,Programming Course 25515,Programming,i08827,Beginner,42,52.33,5/22/2022
c25516,Biology Course 25516,Biology,i07914,Beginner,34,57.64,3/11/2023
c25517,Design Course 25517,Design,i03364,Advanced,15,149.01,4/22/2022
c25518,Programming Course 25518,Programming,i05336,Beginner,53,40.41,6/5/2022
c25519,Biology Course 25519,Biology,i06561,Advanced,8,119.78,10/2/2021
c25520,Design Course 25520,Design,i07768,Intermediate,38,55.3,10/30/2022
c25521,Biology Course 25521,Biology,i09445,Advanced,22,134.34,8/30/2021
c25522,Programming Course 25522,Programming,i06615,Advanced,13,134.54,2/14/2021
c25523,Biology Course 25523,Biology,i01533,Intermediate,41,95.07,12/7/2020
c25524,AI Course 25524,AI,i08618,Advanced,29,154.29,8/15/2020
c25525,Design Course 25525,Design,i03155,Intermediate,28,90.27,3/31/2021
c25526,AI Course 25526,AI,i07056,Intermediate,33,60.44,5/6/2023
c25527,History Course 25527,History,i02950,Advanced,25,132.08,2/6/2021
c25528,Data Science Course 25528,Data Science,i06557,Intermediate,19,116.47,5/2/2022
c25529,Math Course 25529,Math,i07402,Intermediate,11,91.82,10/5/2021
c25530,History Course 25530,History,i06659,Beginner,34,75.16,3/8/2021
c25531,Programming Course 25531,Programming,i09318,Intermediate,18,93.47,10/8/2019
c25532,Business Course 25532,Business,i08191,Intermediate,12,125.88,10/3/2021
c25533,Math Course 25533,Math,i07081,Intermediate,51,71.39,8/12/2023
c25534,Biology Course 25534,Biology,i09150,Intermediate,36,66.93,11/9/2021
c25535,Design Course 25535,Design,i00353,Advanced,49,110.92,7/28/2020
c25536,Data Science Course 25536,Data Science,i07550,Beginner,38,73.76,2/18/2022
c25537,Math Course 25537,Math,i09303,Intermediate,39,103.59,10/5/2021
c25538,AI Course 25538,AI,i09463,Intermediate,15,124.75,9/6/2019
c25539,Programming Course 25539,Programming,i02827,Intermediate,42,120.29,11/6/2019
c25540,Design Course 25540,Design,i08395,Beginner,25,56.91,2/6/2020
c25541,Data Science Course 25541,Data Science,i05751,Intermediate,28,80.82,8/24/2021
c25542,Data Science Course 25542,Data Science,i00661,Beginner,50,36.1,8/24/2019
c25543,Data Science Course 25543,Data Science,i00855,Beginner,21,27.06,1/4/2022
c25544,Biology Course 25544,Biology,i08832,Intermediate,34,113.74,12/28/2022
c25545,Math Course 25545,Math,i04931,Intermediate,11,90.01,12/21/2021
c25546,Music Course 25546,Music,i01415,Advanced,23,130.27,7/21/2019
c25547,Programming Course 25547,Programming,i01208,Advanced,22,147.95,12/29/2018
c25548,Business Course 25548,Business,i05612,Beginner,9,55.71,1/25/2023
c25549,Physics Course 25549,Physics,i06310,Advanced,43,141.44,5/5/2018
c25550,Biology Course 25550,Biology,i04794,Beginner,52,23,4/5/2020
c25551,Biology Course 25551,Biology,i07214,Intermediate,53,91.21,12/7/2023
c25552,History Course 25552,History,i01794,Advanced,49,197.57,9/11/2019
c25553,Programming Course 25553,Programming,i02201,Beginner,17,58.39,7/12/2021
c25554,Design Course 25554,Design,i07127,Intermediate,43,89.12,6/15/2020
c25555,Music Course 25555,Music,i00792,Beginner,28,46.45,5/11/2021
c25556,Programming Course 25556,Programming,i06940,Advanced,49,101.4,3/2/2021
c25557,Music Course 25557,Music,i08069,Beginner,28,76.38,5/31/2019
c25558,Design Course 25558,Design,i02940,Advanced,53,196.24,11/10/2021
c25559,Design Course 25559,Design,i04558,Beginner,40,76.45,5/31/2023
c25560,Data Science Course 25560,Data Science,i00029,Beginner,38,34.93,2/17/2023
c25561,History Course 25561,History,i01325,Intermediate,39,109.72,6/7/2022
c25562,AI Course 25562,AI,i01007,Advanced,28,193.66,8/4/2021
c25563,Math Course 25563,Math,i02047,Intermediate,6,64.72,12/2/2022
c25564,Physics Course 25564,Physics,i00945,Intermediate,33,101.79,7/2/2021
c25565,Music Course 25565,Music,i06817,Intermediate,34,96.43,11/11/2023
c25566,AI Course 25566,AI,i01666,Beginner,9,65.82,11/25/2023
c25567,Data Science Course 25567,Data Science,i02717,Beginner,43,53.53,11/10/2019
c25568,AI Course 25568,AI,i08966,Beginner,20,39.38,1/18/2023
c25569,Business Course 25569,Business,i05827,Advanced,40,133.18,11/18/2021
c25570,AI Course 25570,AI,i02606,Advanced,23,171.88,6/25/2019
c25571,AI Course 25571,AI,i05702,Intermediate,52,67.31,7/29/2023
c25572,Physics Course 25572,Physics,i03199,Beginner,21,60.26,6/3/2019
c25573,Design Course 25573,Design,i08047,Beginner,32,49.3,12/7/2018
c25574,Programming Course 25574,Programming,i01741,Intermediate,25,64.8,5/10/2020
c25575,Data Science Course 25575,Data Science,i04383,Intermediate,46,83.39,11/1/2019
c25576,AI Course 25576,AI,i02548,Beginner,12,45.06,6/1/2022
c25577,Data Science Course 25577,Data Science,i08624,Beginner,44,63.13,1/25/2022
c25578,Design Course 25578,Design,i02020,Beginner,21,21.67,1/19/2020
c25579,Programming Course 25579,Programming,i00828,Beginner,40,77.82,8/29/2021
c25580,Business Course 25580,Business,i04429,Beginner,41,76.84,11/3/2021
c25581,Biology Course 25581,Biology,i07848,Intermediate,34,69.91,4/24/2023
c25582,Music Course 25582,Music,i08903,Intermediate,23,127.64,1/30/2022
c25583,Biology Course 25583,Biology,i08326,Intermediate,14,105.26,11/1/2022
c25584,Data Science Course 25584,Data Science,i02786,Beginner,10,48.94,3/16/2021
c25585,AI Course 25585,AI,i08028,Advanced,17,131.86,4/13/2022
c25586,Physics Course 25586,Physics,i03197,Intermediate,18,95.35,12/26/2019
c25587,History Course 25587,History,i03449,Beginner,22,70.09,11/27/2022
c25588,Data Science Course 25588,Data Science,i05032,Beginner,43,34.43,9/9/2021
c25589,Biology Course 25589,Biology,i08061,Beginner,12,28.64,6/15/2023
c25590,Physics Course 25590,Physics,i07733,Beginner,5,69.87,5/14/2022
c25591,Physics Course 25591,Physics,i03557,Beginner,15,62.7,2/16/2023
c25592,Biology Course 25592,Biology,i05048,Beginner,45,44.78,7/7/2018
c25593,Biology Course 25593,Biology,i08757,Beginner,37,58.22,12/22/2020
c25594,History Course 25594,History,i08768,Beginner,52,70.87,7/19/2023
c25595,Physics Course 25595,Physics,i02668,Intermediate,52,74.36,7/25/2021
c25596,Design Course 25596,Design,i08640,Intermediate,31,84.94,7/16/2021
c25597,Data Science Course 25597,Data Science,i00794,Beginner,49,72.95,10/23/2021
c25598,Math Course 25598,Math,i04870,Beginner,22,45.07,11/15/2020
c25599,Programming Course 25599,Programming,i00138,Beginner,46,52.29,8/7/2022
c25600,Biology Course 25600,Biology,i03222,Advanced,33,124.06,3/15/2021
c25601,History Course 25601,History,i09122,Intermediate,33,129.83,5/7/2021
c25602,Physics Course 25602,Physics,i02644,Intermediate,52,72.05,2/17/2021
c25603,Business Course 25603,Business,i00014,Intermediate,7,99.45,12/31/2021
c25604,Programming Course 25604,Programming,i01051,Advanced,31,199.98,8/27/2019
c25605,Data Science Course 25605,Data Science,i03712,Beginner,45,79,1/24/2020
c25606,Math Course 25606,Math,i09656,Beginner,24,40.33,10/27/2019
c25607,Design Course 25607,Design,i05721,Beginner,42,42.5,2/9/2022
c25608,History Course 25608,History,i03595,Advanced,46,108.51,10/26/2023
c25609,History Course 25609,History,i03446,Beginner,47,64.42,6/28/2020
c25610,Data Science Course 25610,Data Science,i03750,Intermediate,12,113.15,3/12/2020
c25611,AI Course 25611,AI,i05286,Beginner,50,42.58,5/17/2023
c25612,History Course 25612,History,i07212,Beginner,30,50.4,11/29/2023
c25613,AI Course 25613,AI,i07175,Intermediate,14,71.1,6/20/2023
c25614,Biology Course 25614,Biology,i00709,Intermediate,54,117.27,7/16/2023
c25615,History Course 25615,History,i09894,Advanced,23,134.57,9/16/2019
c25616,Physics Course 25616,Physics,i06709,Advanced,44,156.21,6/9/2020
c25617,Programming Course 25617,Programming,i07163,Intermediate,52,67.95,10/30/2018
c25618,Design Course 25618,Design,i07084,Intermediate,18,126.17,12/8/2022
c25619,Math Course 25619,Math,i08729,Advanced,17,175.42,3/13/2023
c25620,Data Science Course 25620,Data Science,i02802,Beginner,47,54.32,7/15/2022
c25621,History Course 25621,History,i08604,Intermediate,41,122.89,8/27/2023
c25622,Math Course 25622,Math,i03110,Intermediate,23,71.34,9/30/2023
c25623,Business Course 25623,Business,i07910,Advanced,43,134.36,4/30/2020
c25624,Data Science Course 25624,Data Science,i05842,Beginner,28,43.54,5/4/2021
c25625,Math Course 25625,Math,i04424,Beginner,18,55.96,9/16/2023
c25626,Math Course 25626,Math,i08988,Advanced,38,193.22,6/5/2020
c25627,Biology Course 25627,Biology,i08211,Intermediate,5,78.23,5/30/2021
c25628,Business Course 25628,Business,i05396,Intermediate,30,87.95,4/16/2021
c25629,Physics Course 25629,Physics,i08293,Advanced,49,136.46,1/18/2023
c25630,Programming Course 25630,Programming,i08741,Advanced,43,147.6,10/2/2020
c25631,Biology Course 25631,Biology,i04425,Beginner,17,34,7/11/2022
c25632,Physics Course 25632,Physics,i07379,Beginner,21,64.57,2/13/2023
c25633,Business Course 25633,Business,i09799,Advanced,32,146.44,4/23/2023
c25634,Physics Course 25634,Physics,i01331,Beginner,32,20.91,12/16/2022
c25635,Business Course 25635,Business,i04263,Beginner,38,71.43,11/27/2021
c25636,Data Science Course 25636,Data Science,i00843,Beginner,18,28.43,9/3/2021
c25637,AI Course 25637,AI,i04893,Advanced,52,102.08,7/4/2021
c25638,Design Course 25638,Design,i07805,Advanced,31,192.53,4/5/2020
c25639,History Course 25639,History,i03440,Beginner,28,62.84,3/1/2023
c25640,AI Course 25640,AI,i06420,Advanced,10,119.12,7/4/2022
c25641,Business Course 25641,Business,i09415,Beginner,5,38.49,1/29/2023
c25642,Business Course 25642,Business,i06413,Advanced,49,127.59,12/9/2023
c25643,AI Course 25643,AI,i01033,Advanced,32,127.22,5/12/2020
c25644,Music Course 25644,Music,i00010,Beginner,39,74.7,12/8/2022
c25645,Programming Course 25645,Programming,i00939,Beginner,28,41.12,10/18/2023
c25646,Data Science Course 25646,Data Science,i01090,Advanced,50,199.26,7/23/2022
c25647,Business Course 25647,Business,i06327,Advanced,38,182.76,5/2/2022
c25648,Math Course 25648,Math,i02394,Beginner,38,76.04,5/4/2022
c25649,Programming Course 25649,Programming,i09495,Intermediate,53,50.04,5/17/2021
c25650,Programming Course 25650,Programming,i03658,Intermediate,54,56.37,9/16/2019
c25651,Programming Course 25651,Programming,i07490,Advanced,27,170.8,11/15/2022
c25652,Design Course 25652,Design,i08793,Beginner,27,43.03,3/29/2022
c25653,Data Science Course 25653,Data Science,i01122,Intermediate,22,63.93,2/13/2023
c25654,Music Course 25654,Music,i09368,Intermediate,17,127.35,11/7/2022
c25655,Programming Course 25655,Programming,i00282,Beginner,11,47.72,8/27/2023
c25656,Math Course 25656,Math,i00510,Intermediate,36,56.53,1/16/2023
c25657,Data Science Course 25657,Data Science,i08680,Advanced,52,193.21,6/17/2023
c25658,History Course 25658,History,i02563,Intermediate,45,122.05,8/10/2021
c25659,Programming Course 25659,Programming,i09494,Beginner,34,75.16,6/26/2019
c25660,History Course 25660,History,i09539,Intermediate,8,70.99,8/26/2021
c25661,Business Course 25661,Business,i06697,Advanced,5,146.15,7/23/2022
c25662,Business Course 25662,Business,i00163,Intermediate,42,66.78,3/13/2021
c25663,Business Course 25663,Business,i08017,Beginner,9,55.5,12/2/2021
c25664,Music Course 25664,Music,i07574,Advanced,50,150.27,6/19/2022
c25665,History Course 25665,History,i09855,Advanced,16,142.02,3/5/2023
c25666,Biology Course 25666,Biology,i09818,Beginner,48,69.29,9/22/2021
c25667,Business Course 25667,Business,i04584,Beginner,43,64.17,4/29/2021
c25668,Data Science Course 25668,Data Science,i07011,Beginner,53,65.17,4/26/2021
c25669,Music Course 25669,Music,i08221,Intermediate,16,94.16,9/16/2023
c25670,Math Course 25670,Math,i05927,Beginner,6,60.34,7/8/2022
c25671,Math Course 25671,Math,i05770,Advanced,52,190.04,7/10/2021
c25672,Physics Course 25672,Physics,i00765,Intermediate,18,102.5,12/25/2022
c25673,History Course 25673,History,i08416,Intermediate,34,113.85,6/3/2023
c25674,Programming Course 25674,Programming,i01194,Beginner,23,57.91,3/13/2021
c25675,AI Course 25675,AI,i06271,Intermediate,28,98.79,8/14/2023
c25676,Programming Course 25676,Programming,i08859,Intermediate,29,108.76,8/3/2022
c25677,Physics Course 25677,Physics,i02075,Intermediate,36,115.58,11/23/2021
c25678,AI Course 25678,AI,i01020,Advanced,43,193.66,11/27/2023
c25679,AI Course 25679,AI,i07175,Intermediate,34,80.65,10/15/2019
c25680,Business Course 25680,Business,i01733,Advanced,9,128.61,8/22/2022
c25681,Design Course 25681,Design,i09228,Intermediate,18,103.62,12/23/2022
c25682,Biology Course 25682,Biology,i09403,Intermediate,48,67.35,9/20/2020
c25683,Business Course 25683,Business,i00493,Beginner,22,62.75,7/25/2020
c25684,Data Science Course 25684,Data Science,i01228,Intermediate,30,128.85,2/8/2019
c25685,AI Course 25685,AI,i07602,Beginner,16,41.57,6/10/2021
c25686,Math Course 25686,Math,i07179,Advanced,41,120.92,10/18/2021
c25687,Data Science Course 25687,Data Science,i06927,Intermediate,54,85.75,10/7/2019
c25688,Design Course 25688,Design,i08630,Intermediate,11,118.25,10/7/2022
c25689,Programming Course 25689,Programming,i01124,Intermediate,45,123.83,9/4/2019
c25690,Business Course 25690,Business,i06923,Intermediate,54,113.27,12/14/2022
c25691,AI Course 25691,AI,i04622,Beginner,17,33.2,9/23/2023
c25692,Data Science Course 25692,Data Science,i06554,Advanced,45,122.57,4/24/2023
c25693,Data Science Course 25693,Data Science,i04447,Beginner,35,39.22,10/21/2022
c25694,AI Course 25694,AI,i06856,Beginner,47,58.28,9/2/2019
c25695,AI Course 25695,AI,i03576,Intermediate,10,83.51,11/13/2021
c25696,Programming Course 25696,Programming,i04528,Intermediate,46,95.96,12/30/2018
c25697,Biology Course 25697,Biology,i09824,Advanced,46,193.73,1/19/2022
c25698,Business Course 25698,Business,i02078,Intermediate,39,123.41,8/20/2020
c25699,Physics Course 25699,Physics,i00080,Beginner,41,67.12,2/24/2021
c25700,Biology Course 25700,Biology,i06033,Advanced,38,110.45,4/14/2020
c25701,Data Science Course 25701,Data Science,i04033,Intermediate,47,88.66,9/12/2022
c25702,History Course 25702,History,i04680,Beginner,33,20.04,3/28/2022
c25703,Physics Course 25703,Physics,i03169,Beginner,9,66.92,5/2/2022
c25704,AI Course 25704,AI,i05286,Beginner,40,53.07,6/27/2021
c25705,Biology Course 25705,Biology,i08327,Intermediate,52,107.06,12/9/2022
c25706,Data Science Course 25706,Data Science,i00250,Advanced,44,137.54,6/10/2022
c25707,Data Science Course 25707,Data Science,i08602,Advanced,29,189.49,7/28/2022
c25708,Business Course 25708,Business,i08097,Beginner,54,56.38,8/12/2021
c25709,Physics Course 25709,Physics,i03656,Beginner,30,58.31,7/2/2021
c25710,Math Course 25710,Math,i06256,Advanced,33,147.76,8/15/2023
c25711,History Course 25711,History,i08459,Advanced,24,158.92,9/12/2022
c25712,Data Science Course 25712,Data Science,i09218,Intermediate,48,90.37,9/6/2019
c25713,Physics Course 25713,Physics,i08505,Intermediate,13,75.48,9/21/2022
c25714,Design Course 25714,Design,i09328,Intermediate,25,63.26,9/26/2020
c25715,History Course 25715,History,i03264,Advanced,42,179.98,1/19/2020
c25716,Data Science Course 25716,Data Science,i07177,Intermediate,17,57.29,4/5/2023
c25717,Physics Course 25717,Physics,i07913,Intermediate,10,96.18,9/26/2021
c25718,Biology Course 25718,Biology,i07942,Advanced,54,150.74,2/28/2022
c25719,Programming Course 25719,Programming,i01679,Intermediate,52,124.36,10/11/2019
c25720,Business Course 25720,Business,i04549,Intermediate,42,128.91,12/20/2022
c25721,Biology Course 25721,Biology,i01946,Advanced,42,196.63,10/28/2023
c25722,Music Course 25722,Music,i08647,Advanced,35,137.22,4/20/2023
c25723,Data Science Course 25723,Data Science,i03685,Intermediate,29,129.81,2/17/2023
c25724,AI Course 25724,AI,i03488,Advanced,32,137.44,6/21/2021
c25725,History Course 25725,History,i00646,Advanced,39,168.16,12/12/2019
c25726,Math Course 25726,Math,i08963,Intermediate,43,86.12,1/14/2020
c25727,Design Course 25727,Design,i08436,Advanced,10,189.76,11/21/2022
c25728,AI Course 25728,AI,i01689,Intermediate,20,56.46,6/28/2023
c25729,Business Course 25729,Business,i02155,Intermediate,30,96.45,12/16/2021
c25730,Programming Course 25730,Programming,i00602,Advanced,33,164.47,8/7/2023
c25731,Data Science Course 25731,Data Science,i05192,Intermediate,52,98.06,7/27/2022
c25732,Business Course 25732,Business,i08017,Advanced,17,108.51,11/26/2019
c25733,Physics Course 25733,Physics,i01317,Beginner,46,51.58,8/28/2020
c25734,Business Course 25734,Business,i00942,Advanced,54,113.42,6/30/2022
c25735,History Course 25735,History,i06197,Beginner,40,58.65,1/27/2023
c25736,Music Course 25736,Music,i04976,Beginner,33,79.77,11/26/2020
c25737,Math Course 25737,Math,i04645,Beginner,49,55.35,12/20/2018
c25738,AI Course 25738,AI,i06492,Beginner,30,39.41,6/26/2022
c25739,Business Course 25739,Business,i02844,Beginner,24,65.26,8/10/2023
c25740,Music Course 25740,Music,i05127,Beginner,18,57.71,3/7/2023
c25741,AI Course 25741,AI,i06225,Beginner,5,72.6,2/14/2019
c25742,Business Course 25742,Business,i06259,Beginner,26,49.87,12/30/2022
c25743,Design Course 25743,Design,i00062,Intermediate,40,70.79,10/15/2021
c25744,Programming Course 25744,Programming,i04008,Intermediate,53,74.2,10/20/2023
c25745,Design Course 25745,Design,i08344,Advanced,39,150.64,1/18/2023
c25746,Biology Course 25746,Biology,i02865,Intermediate,54,67.83,8/20/2022
c25747,Physics Course 25747,Physics,i00666,Intermediate,46,119.15,9/16/2022
c25748,Design Course 25748,Design,i06926,Beginner,33,32,3/2/2023
c25749,Business Course 25749,Business,i02150,Beginner,37,76.18,3/1/2021
c25750,Design Course 25750,Design,i01702,Advanced,47,185.13,5/10/2021
c25751,Business Course 25751,Business,i07658,Beginner,5,25.66,9/23/2020
c25752,History Course 25752,History,i03795,Intermediate,47,61.73,2/27/2023
c25753,Biology Course 25753,Biology,i08577,Beginner,8,29.95,8/7/2022
c25754,Biology Course 25754,Biology,i04685,Advanced,17,140.99,1/20/2020
c25755,Business Course 25755,Business,i06701,Advanced,13,124.6,3/1/2023
c25756,Business Course 25756,Business,i09981,Intermediate,24,118.62,3/31/2023
c25757,Business Course 25757,Business,i05962,Intermediate,6,65.75,12/5/2022
c25758,Business Course 25758,Business,i05942,Advanced,30,180.35,1/17/2022
c25759,Physics Course 25759,Physics,i00011,Beginner,34,61.41,5/27/2020
c25760,History Course 25760,History,i02640,Intermediate,47,62.28,3/25/2023
c25761,Programming Course 25761,Programming,i05361,Beginner,17,36.74,12/27/2021
c25762,Business Course 25762,Business,i07197,Intermediate,44,79.85,1/15/2023
c25763,Physics Course 25763,Physics,i08043,Beginner,7,47.94,12/27/2019
c25764,Biology Course 25764,Biology,i07886,Advanced,36,103.6,5/1/2023
c25765,History Course 25765,History,i09684,Beginner,31,33.07,12/18/2022
c25766,Music Course 25766,Music,i00181,Advanced,26,107.02,12/7/2020
c25767,Physics Course 25767,Physics,i05457,Intermediate,47,72.29,1/8/2020
c25768,Data Science Course 25768,Data Science,i01312,Intermediate,41,91.59,7/24/2023
c25769,AI Course 25769,AI,i01914,Beginner,16,69.19,11/5/2022
c25770,Physics Course 25770,Physics,i04926,Intermediate,30,125.47,12/5/2022
c25771,Programming Course 25771,Programming,i01395,Intermediate,37,80,3/20/2022
c25772,Programming Course 25772,Programming,i02979,Advanced,11,146.28,12/30/2020
c25773,Design Course 25773,Design,i09638,Advanced,18,197.53,6/15/2022
c25774,Biology Course 25774,Biology,i05656,Intermediate,8,76.65,1/31/2021
c25775,Math Course 25775,Math,i05912,Advanced,37,122.16,10/7/2019
c25776,Physics Course 25776,Physics,i04433,Intermediate,5,111.6,1/25/2023
c25777,Math Course 25777,Math,i04256,Beginner,16,36.37,5/28/2020
